player_id,name,name_last,name_i,team,end_year,window,seasons,total_poss,off_poss,def_poss,ORAPM,DRAPM,RAPM,core_alpha,off_ts_rapm,def_ts_rapm,off_tov_rapm,def_tov_rapm,off_reb_rapm,def_reb_rapm,off_ts_pts,def_ts_pts,off_tov_pts,def_tov_pts,off_reb_pts,def_reb_pts,stage2_r2
201530,Sequoia Holmes,Holmes,S. Holmes,LVA,2019,2Y,2018–2019,59.8,29.3,30.5,-0.43,-0.13,-0.57,1750.0,-0.0022,0.0002,-0.0551,0.0399,-0.0157,0.0269,-0.41,0.03,-0.06,0.05,-0.01,-0.04,0.9135
203389,Yvonne Turner,Turner,Y. Turner,PHO,2019,2Y,2018–2019,3210.3,1602.7,1607.6,0.06,-0.64,-0.58,1750.0,0.0082,0.0005,-0.2727,-0.8024,-1.1661,-0.0974,1.51,0.07,-0.3,-1.07,-0.64,0.15,0.9135
201889,Marissa Coleman,Coleman,M. Coleman,NYL,2019,2Y,2018–2019,903.0,453.1,449.9,-0.46,-0.13,-0.59,1750.0,-0.0029,0.0,-0.0275,-0.0686,-0.0433,-0.0975,-0.53,0.0,-0.03,-0.09,-0.02,0.15,0.9135
1629568,Kennedy Burke,Burke,K. Burke,IND,2019,2Y,2018–2019,1518.5,759.6,758.9,-0.49,-0.11,-0.6,1750.0,-0.0036,0.0008,-0.3422,-0.5505,0.579,-0.3086,-0.66,0.11,-0.37,-0.73,0.32,0.47,0.9135
1629502,Paris Kea,Kea,P. Kea,IND,2019,2Y,2018–2019,228.8,114.4,114.4,-0.57,-0.06,-0.64,1750.0,-0.0006,0.0,-0.1762,-0.423,-0.2426,-0.122,-0.11,0.0,-0.19,-0.56,-0.13,0.18,0.9135
203863,Haley Peters,Peters,H. Peters,ATL,2019,2Y,2018–2019,92.5,45.4,47.1,-0.19,-0.47,-0.67,1750.0,-0.0013,-0.0006,-0.1771,0.0025,0.1844,0.183,-0.24,-0.08,-0.19,0.0,0.1,-0.28,0.9135
202638,Jessica Breland,Breland,J. Breland,ATL,2019,2Y,2018–2019,4767.4,2373.4,2394.0,-0.94,0.26,-0.68,1750.0,-0.0085,0.0033,-0.0217,-0.4853,-0.3954,-0.8628,-1.57,0.44,-0.02,-0.64,-0.22,1.3,0.9135
1628286,Erica McCall,McCall,E. McCall,IND,2019,2Y,2018–2019,1454.9,724.6,730.4,-0.52,-0.16,-0.68,1750.0,-0.007,-0.0009,-0.2577,-0.425,1.6232,0.0448,-1.29,-0.12,-0.28,-0.56,0.9,-0.07,0.9135
1628263,Lindsay Allen,Allen,L. Allen,LVA,2019,2Y,2018–2019,895.8,448.8,446.9,-0.85,0.14,-0.7,1750.0,-0.0043,-0.0007,-0.0929,-0.1073,0.4878,-0.0018,-0.79,-0.09,-0.1,-0.14,0.27,0.0,0.9135
1628261,Shao Ting,Ting,S. Ting,MIN,2019,2Y,2018–2019,91.7,45.4,46.4,-0.56,-0.16,-0.72,1750.0,-0.0028,0.0,0.0203,-0.1724,0.0069,0.0028,-0.52,0.0,0.02,-0.23,0.0,-0.0,0.9135
1629524,Bridget Carleton,Carleton,B. Carleton,CON,2019,2Y,2018–2019,135.3,67.3,68.1,-0.49,-0.23,-0.72,1750.0,-0.0031,-0.0003,-0.0671,-0.5216,0.4803,-0.0975,-0.57,-0.04,-0.07,-0.69,0.27,0.15,0.9135
1629488,Brianna Turner,Turner,B. Turner,PHO,2019,2Y,2018–2019,1656.4,822.8,833.6,0.24,-1.0,-0.76,1750.0,0.0018,-0.0006,0.1439,-0.417,0.3272,0.1718,0.33,-0.08,0.16,-0.55,0.18,-0.26,0.9135
202670,Carolyn Swords,Swords,C. Swords,LVA,2019,2Y,2018–2019,1964.9,984.6,980.3,0.15,-0.92,-0.77,1750.0,-0.0069,-0.0007,0.4697,-0.7592,1.1436,-0.246,-1.27,-0.09,0.51,-1.01,0.63,0.37,0.9135
1628882,Lexie Brown,Brown,L. Brown,MIN,2019,2Y,2018–2019,2473.6,1244.2,1229.3,-1.33,0.55,-0.78,1750.0,-0.0011,0.001,-0.4589,1.135,-0.0772,0.6107,-0.2,0.13,-0.5,1.51,-0.04,-0.92,0.9135
100949,Alana Beard,Beard,A. Beard,LAS,2019,2Y,2018–2019,2599.4,1302.5,1296.9,-1.47,0.65,-0.81,1750.0,-0.0074,-0.0011,0.089,0.9842,-0.1406,0.2546,-1.36,-0.15,0.1,1.31,-0.08,-0.38,0.9135
1627687,Jillian Alleyne,Alleyne,J. Alleyne,MIN,2019,2Y,2018–2019,57.9,29.4,28.5,-0.55,-0.27,-0.81,1750.0,-0.0015,-0.0003,-0.0996,-0.215,0.205,0.0275,-0.28,-0.04,-0.11,-0.29,0.11,-0.04,0.9135
1628292,Breanna Lewis,Lewis,B. Lewis,DAL,2019,2Y,2018–2019,66.8,33.7,33.1,-0.31,-0.5,-0.82,1750.0,-0.0014,-0.0009,0.0033,-0.0741,0.0433,0.1055,-0.26,-0.12,0.0,-0.1,0.02,-0.16,0.9135
201904,Renee Montgomery,Montgomery,R. Montgomery,ATL,2019,2Y,2018–2019,5457.5,2725.4,2732.1,-1.85,1.02,-0.83,1750.0,-0.0087,0.0044,0.0057,-0.2508,-0.9767,-0.6693,-1.6,0.59,0.01,-0.33,-0.54,1.01,0.9135
201913,Kia Vaughn,Vaughn,K. Vaughn,NYL,2019,2Y,2018–2019,1242.4,624.6,617.8,-0.58,-0.25,-0.83,1750.0,0.001,-0.0007,-0.1993,-0.6195,-0.7595,-0.3719,0.18,-0.09,-0.22,-0.82,-0.42,0.56,0.9135
1628907,Brooke McCarty-Williams,McCarty-Williams,B. McCarty-Williams,DAL,2019,2Y,2018–2019,1526.6,767.2,759.5,-1.94,1.11,-0.83,1750.0,-0.0064,0.0013,-0.3598,0.2933,-1.0424,0.3342,-1.18,0.17,-0.39,0.39,-0.58,-0.5,0.9135
203017,Glory Johnson,Johnson,G. Johnson,DAL,2019,2Y,2018–2019,3849.4,1931.1,1918.2,-0.34,-0.53,-0.86,1750.0,-0.005,-0.0022,0.306,-0.5679,0.1756,0.0079,-0.92,-0.29,0.33,-0.75,0.1,-0.01,0.9135
1628244,Sami Whitcomb,Whitcomb,S. Whitcomb,SEA,2019,2Y,2018–2019,3021.5,1519.5,1502.0,0.16,-1.02,-0.86,1750.0,0.0016,-0.0018,-0.5053,-0.1087,0.4729,0.2829,0.29,-0.24,-0.55,-0.14,0.26,-0.43,0.9135
202250,Tina Charles,Charles,T. Charles,NYL,2019,2Y,2018–2019,6349.2,3162.6,3186.6,0.64,-1.52,-0.87,1750.0,0.0015,-0.0034,0.131,-1.1058,-1.9017,-0.2953,0.28,-0.45,0.14,-1.47,-1.05,0.45,0.9135
201477,Tamera Young,Young,T. Young,LVA,2019,2Y,2018–2019,4601.9,2305.9,2296.0,-0.12,-0.76,-0.88,1750.0,-0.0023,-0.0005,0.2423,-0.3791,0.6643,-0.1083,-0.42,-0.07,0.26,-0.5,0.37,0.16,0.9135
203857,Jamierra Faulkner,Faulkner,J. Faulkner,CHI,2019,2Y,2018–2019,1182.9,589.2,593.7,0.49,-1.41,-0.92,1750.0,0.0051,-0.0028,0.0081,-0.423,0.4722,0.187,0.94,-0.37,0.01,-0.56,0.26,-0.28,0.9135
1629497,Marina Mabrey,Mabrey,M. Mabrey,LAS,2019,2Y,2018–2019,1271.2,626.9,644.3,-1.57,0.65,-0.92,1750.0,-0.0036,0.0014,-0.861,1.7014,0.1334,0.3552,-0.66,0.19,-0.93,2.26,0.07,-0.54,0.9135
101030,Tanisha Wright,Wright,T. Wright,NYL,2019,2Y,2018–2019,3709.9,1855.2,1854.8,-1.16,0.13,-1.03,1750.0,0.0003,0.0001,-0.5498,-0.4614,-0.7983,-0.3387,0.06,0.01,-0.6,-0.61,-0.44,0.51,0.9135
201502,Essence Carson,Carson,E. Carson,LAS,2019,2Y,2018–2019,3301.1,1653.5,1647.5,-0.58,-0.48,-1.06,1750.0,-0.0004,-0.0,0.7304,0.2802,-1.1679,0.1031,-0.07,-0.0,0.79,0.37,-0.64,-0.16,0.9135
201907,Courtney Paris,Paris,C. Paris,SEA,2019,2Y,2018–2019,1557.9,777.8,780.1,-0.29,-0.79,-1.08,1750.0,0.0029,-0.0014,-0.3089,-1.5327,-0.1851,-0.0779,0.53,-0.19,-0.34,-2.03,-0.1,0.12,0.9135
1629573,Arica Carter,Carter,A. Carter,PHO,2019,2Y,2018–2019,105.6,52.4,53.2,-0.9,-0.18,-1.08,1750.0,-0.0033,0.0005,-0.3046,-0.1811,0.0784,0.0043,-0.61,0.07,-0.33,-0.24,0.04,-0.01,0.9135
202259,Epiphanny Prince,Prince,E. Prince,NYL,2019,2Y,2018–2019,851.3,428.4,422.8,0.57,-1.68,-1.11,1750.0,0.0017,-0.0034,0.2446,-0.6136,0.0762,0.2166,0.31,-0.45,0.27,-0.81,0.04,-0.33,0.9135
1628922,Azurá Stevens,Stevens,A. Stevens,DAL,2019,2Y,2018–2019,2333.5,1172.6,1160.9,-0.36,-0.75,-1.11,1750.0,-0.0016,-0.0006,-0.3623,-0.5503,1.4926,0.0849,-0.29,-0.08,-0.39,-0.73,0.82,-0.13,0.9135
203831,Natalie Achonwa,Achonwa,N. Achonwa,IND,2019,2Y,2018–2019,4275.3,2136.1,2139.3,-1.87,0.74,-1.13,1750.0,-0.0099,-0.0016,0.3899,1.3515,-1.147,0.2176,-1.82,-0.21,0.42,1.79,-0.63,-0.33,0.9135
1628927,Victoria Vivians,Vivians,V. Vivians,IND,2019,2Y,2018–2019,2228.7,1114.7,1114.0,0.16,-1.34,-1.18,1750.0,-0.0027,-0.0042,0.5977,0.0315,-0.2382,0.605,-0.5,-0.56,0.65,0.04,-0.13,-0.91,0.9135
203437,Tierra Ruffin-Pratt,Ruffin-Pratt,T. Ruffin-Pratt,LAS,2019,2Y,2018–2019,4432.3,2208.7,2223.6,-0.94,-0.29,-1.23,1750.0,-0.0077,0.0009,0.0606,-0.1016,-0.1078,-0.1348,-1.42,0.12,0.07,-0.13,-0.06,0.2,0.9135
203843,Maggie Lucas,Lucas,M. Lucas,ATL,2019,2Y,2018–2019,138.8,70.0,68.8,-0.82,-0.42,-1.23,1750.0,-0.0002,-0.0004,-0.3054,0.1544,-0.6234,0.1465,-0.04,-0.05,-0.33,0.2,-0.34,-0.22,0.9135
202663,Krystal Thomas,Thomas,K. Thomas,WAS,2019,2Y,2018–2019,537.8,271.2,266.6,-0.15,-1.1,-1.24,1750.0,0.0041,-0.0013,-0.5034,-0.521,-0.0803,0.1235,0.75,-0.17,-0.55,-0.69,-0.04,-0.19,0.9135
204355,Blake Dietrick,Dietrick,B. Dietrick,ATL,2019,2Y,2018–2019,890.9,440.4,450.5,-1.42,0.18,-1.24,1750.0,-0.0044,-0.001,-0.3536,0.3037,0.5641,0.3652,-0.81,-0.13,-0.38,0.4,0.31,-0.55,0.9135
1627669,Moriah Jefferson,Jefferson,M. Jefferson,LVA,2019,2Y,2018–2019,674.4,336.2,338.2,-0.21,-1.05,-1.26,1750.0,-0.0026,-0.0017,0.1381,-0.2314,0.2257,0.2244,-0.48,-0.23,0.15,-0.31,0.12,-0.34,0.9135
203849,Theresa Plaisance,Plaisance,T. Plaisance,DAL,2019,2Y,2018–2019,1710.0,860.1,849.9,-1.65,0.35,-1.3,1750.0,-0.0107,-0.0,-0.1886,0.0582,0.3995,-0.281,-1.97,-0.0,-0.2,0.08,0.22,0.42,0.9135
204320,Amanda Zahui B,B,A. B,NYL,2019,2Y,2018–2019,3165.5,1578.8,1586.7,-0.65,-0.65,-1.3,1750.0,0.0006,-0.0009,-0.5085,-0.2839,-0.1411,-0.0092,0.11,-0.12,-0.55,-0.38,-0.08,0.01,0.9135
1628285,Leticia Romero,Romero,L. Romero,DAL,2019,2Y,2018–2019,376.4,187.6,188.9,-0.2,-1.13,-1.33,1750.0,0.0008,-0.0013,0.1092,-0.5482,-0.3956,0.1098,0.15,-0.17,0.12,-0.73,-0.22,-0.17,0.9135
202650,Jantel Lavender,Lavender,J. Lavender,CHI,2019,2Y,2018–2019,3487.6,1747.4,1740.2,-2.38,1.03,-1.35,1750.0,-0.0078,0.002,-0.2598,-0.7285,-0.6903,-0.5257,-1.44,0.27,-0.28,-0.97,-0.38,0.79,0.9135
203855,Stephanie Talbot,Talbot,S. Talbot,MIN,2019,2Y,2018–2019,3129.2,1579.4,1549.8,-0.79,-0.56,-1.36,1750.0,-0.0004,-0.0013,-0.3434,0.2561,0.091,0.267,-0.07,-0.17,-0.37,0.34,0.05,-0.4,0.9135
204323,Cheyenne Parker,Parker,C. Parker,CHI,2019,2Y,2018–2019,4329.8,2172.1,2157.7,-0.24,-1.16,-1.39,1750.0,0.0015,-0.0005,-0.3511,-0.3512,0.5232,0.4215,0.28,-0.07,-0.38,-0.47,0.29,-0.64,0.9135
203410,Alex Bentley,Bentley,A. Bentley,ATL,2019,2Y,2018–2019,4221.0,2103.5,2117.5,-0.37,-1.03,-1.4,1750.0,-0.0071,0.0002,0.4143,0.2097,0.6107,0.8164,-1.31,0.03,0.45,0.28,0.34,-1.23,0.9135
1627681,Jazmon Gwathmey,Gwathmey,J. Gwathmey,IND,2019,2Y,2018–2019,273.7,137.5,136.2,-1.0,-0.47,-1.46,1750.0,-0.0048,-0.0015,-0.113,-0.1282,0.5014,0.192,-0.88,-0.2,-0.12,-0.17,0.28,-0.29,0.9135
1629567,Natisha Hiedeman,Hiedeman,N. Hiedeman,CON,2019,2Y,2018–2019,809.1,406.5,402.7,-1.03,-0.45,-1.48,1750.0,-0.0035,-0.003,0.0281,1.2861,0.1506,0.3271,-0.64,-0.4,0.03,1.71,0.08,-0.49,0.9135
1627676,Tiffany Mitchell,Mitchell,T. Mitchell,IND,2019,2Y,2018–2019,5074.7,2537.7,2537.0,0.53,-2.05,-1.52,1750.0,0.0004,-0.005,0.2848,-0.6822,0.3991,0.1748,0.07,-0.67,0.31,-0.91,0.22,-0.26,0.9135
201919,Shavonte Zellous,Zellous,S. Zellous,SEA,2019,2Y,2018–2019,2741.6,1373.7,1367.9,-2.42,0.89,-1.53,1750.0,-0.0049,-0.0003,-0.6468,0.129,-0.6961,-0.2473,-0.9,-0.04,-0.7,0.17,-0.38,0.37,0.9135
1628897,Linnae Harper,Harper,L. Harper,CHI,2019,2Y,2018–2019,390.6,196.6,194.0,-0.16,-1.42,-1.58,1750.0,0.0008,-0.0015,0.1052,0.2211,0.0045,0.5456,0.15,-0.2,0.11,0.29,0.0,-0.82,0.9135
1628899,Myisha Hines-Allen,Hines-Allen,M. Hines-Allen,WAS,2019,2Y,2018–2019,1373.2,689.1,684.2,-1.28,-0.37,-1.64,1750.0,-0.0032,-0.0012,-0.2316,0.2604,0.7068,0.2172,-0.59,-0.16,-0.25,0.35,0.39,-0.33,0.9135
1629498,Jackie Young,Young,J. Young,LVA,2019,2Y,2018–2019,2704.4,1357.9,1346.5,-2.28,0.57,-1.71,1750.0,-0.016,0.0034,-0.2342,-0.4504,1.2065,-0.8939,-2.95,0.45,-0.25,-0.6,0.67,1.35,0.9135
204334,Reshanda Gray,Gray,R. Gray,NYL,2019,2Y,2018–2019,1925.8,961.1,964.7,-0.8,-1.0,-1.8,1750.0,-0.0077,-0.0009,-0.8186,-0.0975,1.9961,0.1446,-1.42,-0.12,-0.89,-0.13,1.1,-0.22,0.9135
201507,Leilani Mitchell,Mitchell,L. Mitchell,PHO,2019,2Y,2018–2019,4536.1,2271.9,2264.2,-2.62,0.74,-1.88,1750.0,-0.0078,0.0033,0.0409,-0.5835,-1.1238,-0.4281,-1.44,0.44,0.04,-0.77,-0.62,0.65,0.9135
200676,Candice Dupree,Dupree,C. Dupree,IND,2019,2Y,2018–2019,5875.6,2934.9,2940.7,-1.0,-1.08,-2.08,1750.0,-0.0094,-0.0006,0.7495,-0.4857,-1.2423,-0.3175,-1.73,-0.08,0.81,-0.64,-0.69,0.48,0.9135
1628915,Kia Nurse,Nurse,K. Nurse,NYL,2019,2Y,2018–2019,5519.0,2752.7,2766.3,-0.07,-2.02,-2.09,1750.0,-0.0062,-0.0032,0.2122,-0.2718,0.4265,0.3894,-1.14,-0.43,0.23,-0.36,0.24,-0.59,0.9135
1628283,Alexis Jones,Jones,A. Jones,LAS,2019,2Y,2018–2019,1449.8,726.1,723.7,-2.22,0.07,-2.15,1750.0,-0.0044,0.0002,-0.6944,0.1502,-0.1802,0.3117,-0.81,0.03,-0.75,0.2,-0.1,-0.47,0.9135
203405,Kayla Alexander,Alexander,K. Alexander,IND,2019,2Y,2018–2019,753.1,382.7,370.4,-1.43,-0.81,-2.24,1750.0,-0.0049,-0.0024,-0.1343,-0.0594,0.0746,0.2952,-0.9,-0.32,-0.15,-0.08,0.04,-0.45,0.9135
204327,Brittany Boyd-Jones,Boyd-Jones,B. Boyd-Jones,NYL,2019,2Y,2018–2019,3907.9,1956.0,1951.9,-1.21,-1.04,-2.26,1750.0,-0.0044,-0.0048,-0.4431,0.2912,-0.4296,0.2606,-0.81,-0.64,-0.48,0.39,-0.24,-0.39,0.9135
1628273,Kaela Davis,Davis,K. Davis,DAL,2019,2Y,2018–2019,3346.7,1674.0,1672.7,-1.0,-1.43,-2.43,1750.0,-0.0026,-0.0023,-0.7044,0.2279,0.4751,0.3129,-0.48,-0.31,-0.76,0.3,0.26,-0.47,0.9135
200673,Monique Currie,Currie,M. Currie,WAS,2019,2Y,2018–2019,1191.4,595.2,596.1,-1.35,-1.12,-2.47,1750.0,-0.0067,-0.0022,0.0411,-0.5678,-0.1159,0.2845,-1.23,-0.29,0.04,-0.75,-0.06,-0.43,0.9135
1629480,Kalani Brown,Brown,K. Brown,LAS,2019,2Y,2018–2019,1395.0,695.7,699.3,-1.92,-0.55,-2.47,1750.0,-0.0047,0.0005,-0.3944,-0.1416,-0.1843,0.1432,-0.87,0.07,-0.43,-0.19,-0.1,-0.22,0.9135
1628280,Brionna Jones,Jones,B. Jones,CON,2019,2Y,2018–2019,1450.4,729.9,720.5,-1.53,-1.18,-2.71,1750.0,-0.0114,-0.0037,-0.1059,-0.1011,2.4424,0.3972,-2.1,-0.49,-0.11,-0.13,1.35,-0.6,0.9135
1629481,Arike Ogunbowale,Ogunbowale,A. Ogunbowale,DAL,2019,2Y,2018–2019,3555.3,1781.4,1773.9,-1.88,-0.93,-2.81,1750.0,-0.0179,-0.0015,0.054,0.0695,0.7967,-0.0016,-3.3,-0.2,0.06,0.09,0.44,0.0,0.9135
200665,Cappie Pondexter,Pondexter,C. Pondexter,IND,2019,2Y,2018–2019,1304.7,652.4,652.3,-0.46,-2.41,-2.87,1750.0,-0.0032,-0.0024,0.5988,-1.4509,-0.7452,0.1614,-0.59,-0.32,0.65,-1.93,-0.41,-0.24,0.9135
203403,Tianna Hawkins,Hawkins,T. Hawkins,WAS,2019,2Y,2018–2019,3050.7,1520.1,1530.6,-1.34,-1.64,-2.98,1750.0,-0.0056,-0.006,-0.159,0.4002,0.0173,1.0213,-1.03,-0.8,-0.17,0.53,0.01,-1.54,0.9135
1628895,Marie Gülich,Gülich,M. Gülich,ATL,2019,2Y,2018–2019,1591.7,794.8,796.8,-2.92,-0.07,-2.98,1750.0,-0.0117,0.0009,-0.8582,-0.6067,0.2199,-0.0027,-2.15,0.12,-0.93,-0.81,0.12,0.0,0.9135
203402,Kelsey Bone,Bone,K. Bone,LVA,2019,2Y,2018–2019,950.3,475.7,474.6,-1.8,-1.23,-3.03,1750.0,-0.0042,-0.0026,-0.157,0.0151,-0.7858,0.2625,-0.77,-0.35,-0.17,0.02,-0.43,-0.4,0.9135
203406,Layshia Clarendon,Clarendon,L. Clarendon,CON,2019,2Y,2018–2019,1913.4,962.9,950.4,-2.45,-0.73,-3.18,1750.0,-0.0118,-0.0,-0.206,-0.3297,1.5133,0.2881,-2.17,-0.0,-0.22,-0.44,0.84,-0.44,0.9135
203829,Bria Hartley,Hartley,B. Hartley,NYL,2019,2Y,2018–2019,4007.5,1994.7,2012.8,-1.35,-1.97,-3.32,1750.0,-0.0061,-0.0027,-0.3743,-1.013,0.1906,0.2501,-1.12,-0.36,-0.41,-1.34,0.11,-0.38,0.9135
1628269,Nia Coffey,Coffey,N. Coffey,ATL,2019,2Y,2018–2019,2347.8,1169.4,1178.3,-1.92,-1.47,-3.39,1750.0,-0.0115,-0.0024,-0.4317,-0.097,1.6204,0.3063,-2.12,-0.32,-0.47,-0.13,0.89,-0.46,0.9135
1627674,Kahleah Copper,Copper,K. Copper,CHI,2019,2Y,2018–2019,3360.2,1679.0,1681.1,-2.76,-0.73,-3.49,1750.0,-0.0096,-0.0009,-0.9547,-0.4175,1.0297,0.4542,-1.77,-0.12,-1.04,-0.55,0.57,-0.69,0.9135
1627678,Bria Holmes,Holmes,B. Holmes,CON,2019,2Y,2018–2019,1989.9,996.9,992.9,-2.27,-1.25,-3.52,1750.0,-0.0107,-0.0037,-0.4319,0.56,0.4113,0.3995,-1.97,-0.49,-0.47,0.74,0.23,-0.6,0.9135
203401,Tayler Hill,Hill,T. Hill,DAL,2019,2Y,2018–2019,768.4,385.8,382.5,-2.56,-1.52,-4.08,1750.0,-0.0135,-0.0029,-0.6161,-0.9038,0.9433,0.0608,-2.49,-0.39,-0.67,-1.2,0.52,-0.09,0.9135
204321,Kaleena Mosqueda-Lewis,Mosqueda-Lewis,K. Mosqueda-Lewis,SEA,2019,2Y,2018–2019,2602.2,1308.7,1293.6,-1.56,-2.52,-4.09,1750.0,0.0004,-0.0017,-0.6459,-1.7701,-0.8626,-0.1696,0.07,-0.23,-0.7,-2.35,-0.48,0.26,0.9135
201518,Crystal Langhorne,Langhorne,C. Langhorne,SEA,2019,2Y,2018–2019,2963.1,1506.6,1456.5,-4.15,-0.16,-4.31,1750.0,-0.0128,0.001,-0.8797,-0.8532,-0.7374,-0.1545,-2.36,0.13,-0.96,-1.13,-0.41,0.23,0.9135
1628931,Gabby Williams,Williams,G. Williams,CHI,2019,2Y,2018–2019,3908.4,1963.2,1945.2,-2.73,-1.67,-4.4,1750.0,-0.0077,-0.0037,-0.2591,0.6867,-0.3248,1.0138,-1.42,-0.49,-0.28,0.91,-0.18,-1.53,0.9135
203399,Elena Delle Donne,Donne,E. Donne,WAS,2019,3Y,2017–2019,6525.7,3266.2,3259.5,4.96,2.06,7.02,1500.0,0.0194,0.0044,1.0064,-0.312,-1.2621,-1.7083,4.28,0.57,1.45,-0.57,-0.81,1.72,0.9232
1628878,Ariel Atkins,Atkins,A. Atkins,WAS,2019,3Y,2017–2019,4247.7,2127.3,2120.4,3.95,2.61,6.56,1500.0,0.0194,0.0034,0.7648,0.7237,-1.7982,-0.7669,4.28,0.44,1.1,1.32,-1.15,0.77,0.9232
202632,Maya Moore,Moore,M. Moore,MIN,2019,3Y,2017–2019,4352.1,2174.0,2178.1,3.41,2.2,5.61,1500.0,0.0081,0.0025,0.5884,0.0302,0.3366,-0.6232,1.79,0.33,0.85,0.06,0.22,0.63,0.9232
1627673,Jonquel Jones,Jones,J. Jones,CON,2019,3Y,2017–2019,6790.5,3401.2,3389.2,2.91,2.62,5.53,1500.0,0.0107,0.0056,-0.3456,-0.1501,0.8399,-2.4209,2.36,0.73,-0.5,-0.27,0.54,2.44,0.9232
203827,Natasha Howard,Howard,N. Howard,SEA,2019,3Y,2017–2019,6426.3,3210.7,3215.6,2.12,3.17,5.29,1500.0,0.0054,0.0034,0.0292,1.5328,0.262,-0.5191,1.19,0.44,0.04,2.8,0.17,0.52,0.9232
203826,Alyssa Thomas,Thomas,A. Thomas,CON,2019,3Y,2017–2019,7161.8,3579.6,3582.2,2.14,3.09,5.23,1500.0,0.0065,0.0021,0.7328,0.6462,0.7033,-0.8982,1.44,0.27,1.06,1.18,0.45,0.91,0.9232
203014,Nneka Ogwumike,Ogwumike,N. Ogwumike,LAS,2019,3Y,2017–2019,6729.1,3356.5,3372.6,3.44,1.13,4.57,1500.0,0.0117,0.0014,0.3086,0.8281,-0.4457,0.5213,2.58,0.18,0.44,1.51,-0.29,-0.53,0.9232
201506,LaToya Sanders,Sanders,L. Sanders,WAS,2019,3Y,2017–2019,4291.9,2160.9,2131.0,3.58,0.45,4.03,1500.0,0.015,0.0022,0.7102,0.2677,-0.8771,-0.8219,3.31,0.29,1.02,0.49,-0.56,0.83,0.9232
203828,Stefanie Dolson,Dolson,S. Dolson,CHI,2019,3Y,2017–2019,6545.0,3249.1,3295.9,1.24,2.54,3.78,1500.0,0.0155,0.0084,-0.6807,-0.5357,-2.2812,-2.9132,3.42,1.09,-0.98,-0.98,-1.46,2.94,0.9232
203398,Brittney Griner,Griner,B. Griner,PHO,2019,3Y,2017–2019,7507.5,3745.6,3761.9,3.8,-0.13,3.68,1500.0,0.0167,0.0027,0.6804,-0.8393,-1.5005,-2.0827,3.69,0.35,0.98,-1.53,-0.96,2.1,0.9232
204319,Jewell Loyd,Loyd,J. Loyd,SEA,2019,3Y,2017–2019,6560.2,3280.6,3279.5,2.39,1.25,3.64,1500.0,0.0083,0.001,0.4988,0.5652,-0.2867,-0.1046,1.83,0.13,0.72,1.03,-0.18,0.11,0.9232
1627672,Aerial Powers,Powers,A. Powers,WAS,2019,3Y,2017–2019,3563.0,1787.6,1775.4,2.87,0.57,3.44,1500.0,0.0141,-0.0009,0.0821,0.2162,-0.1451,0.4594,3.11,-0.12,0.12,0.4,-0.09,-0.46,0.9232
201496,Candace Parker,Parker,C. Parker,LAS,2019,3Y,2017–2019,5997.3,2989.8,3007.5,3.06,0.36,3.42,1500.0,0.017,-0.0008,0.2625,0.1367,-2.3407,-0.7897,3.75,-0.1,0.38,0.25,-1.5,0.8,0.9232
201881,Angel McCoughtry,McCoughtry,A. McCoughtry,ATL,2019,3Y,2017–2019,1957.5,973.3,984.2,1.7,1.63,3.34,1500.0,0.0047,0.0009,0.1819,0.3882,0.2902,0.0383,1.04,0.12,0.26,0.71,0.19,-0.04,0.9232
203400,Skylar Diggins-Smith,Diggins-Smith,S. Diggins-Smith,DAL,2019,3Y,2017–2019,4835.0,2417.3,2417.7,4.78,-1.5,3.28,1500.0,0.01,-0.0046,1.0516,-0.4154,0.7604,0.324,2.21,-0.6,1.51,-0.76,0.49,-0.33,0.9232
1628890,Diamond DeShields,DeShields,D. DeShields,CHI,2019,3Y,2017–2019,6115.6,3059.5,3056.1,2.26,1.01,3.27,1500.0,0.0069,0.0039,0.1203,-0.2997,-0.3365,-1.567,1.52,0.51,0.17,-0.55,-0.22,1.58,0.9232
1627668,Breanna Stewart,Stewart,B. Stewart,SEA,2019,3Y,2017–2019,4403.6,2207.2,2196.4,3.71,-0.55,3.16,1500.0,0.0189,0.001,0.8294,-0.4972,-1.4359,-0.7445,4.17,0.13,1.19,-0.91,-0.92,0.75,0.9232
1629483,Napheesa Collier,Collier,N. Collier,MIN,2019,3Y,2017–2019,3907.8,1951.9,1955.8,1.5,1.64,3.14,1500.0,0.0053,0.0017,-0.6289,0.8316,-0.6242,-0.2277,1.17,0.22,-0.91,1.52,-0.4,0.23,0.9232
1628248,Nayo Raincock-Ekunwe,Raincock-Ekunwe,N. Raincock-Ekunwe,NYL,2019,3Y,2017–2019,1873.2,934.7,938.5,1.07,2.01,3.08,1500.0,0.0043,0.0033,-0.1068,0.579,0.7509,0.2319,0.95,0.43,-0.15,1.06,0.48,-0.23,0.9232
204296,Rebecca Allen,Allen,R. Allen,NYL,2019,3Y,2017–2019,2824.2,1409.9,1414.3,-0.31,3.14,2.82,1500.0,-0.001,0.0019,0.2344,0.2721,0.1295,-0.6374,-0.22,0.25,0.34,0.5,0.08,0.64,0.9232
